                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.08.1"                               "gfortran"                                 "13.3.0"                                       ""                                 "CRMATH"                               "20250616"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116                                      117                                      118                                      119                                      120                                      121                                      122                                      123                                      124                                      125                                      126                                      127                                      128                                      129                                      130                                      131                                      132                                      133                                      134                                      135                                      136                                      137                                      138                                      139                                      140                                      141                                      142                                      143                                      144                                      145                                      146                                      147                                      148                                      149                                      150                                      151                                      152                                      153                                      154                                      155                                      156                                      157                                      158                                      159                                      160 
                            model_number                                star_mass                                 star_age                                    log_R                                 log_Teff                                    log_L                           log_L_div_Ledd                                   log_LZ                                   log_LH                                  log_LHe                                 log_Lnuc                                    log_g                                center_h1                                center_h2                               center_he3                               center_he4                               center_li7                               center_be7                                center_b8                               center_c12                               center_c13                               center_n13                               center_n14                               center_n15                               center_o14                               center_o15                               center_o16                               center_o17                               center_o18                               center_f17                               center_f18                               center_f19                              center_ne18                              center_ne19                              center_ne20                              center_mg22                              center_mg24                               surface_h1                               surface_h2                              surface_he3                              surface_he4                              surface_li7                              surface_be7                               surface_b8                              surface_c12                              surface_c13                              surface_n13                              surface_n14                              surface_n15                              surface_o14                              surface_o15                              surface_o16                              surface_o17                              surface_o18                              surface_f17                              surface_f18                              surface_f19                             surface_ne18                             surface_ne19                             surface_ne20                             surface_mg22                             surface_mg24                                       pp                                      cno                                tri_alpha                             co_core_mass                        center_degeneracy                        c_log_eps_burn_pp                 c_log_eps_burn_tri_alpha                           conv_mx1_bot_r                           conv_mx1_top_r                           conv_mx2_bot_r                           conv_mx2_top_r                              cz_bot_mass                            cz_bot_radius                             cz_log_xmsun                                  cz_mass                          cz_scale_height                              cz_top_mass                            cz_top_radius                      cz_top_scale_height                                  cz_zone                          acoustic_cutoff                                   nu_max                                 delta_nu                                 delta_Pg                      dt_div_max_tau_conv                      dt_div_min_tau_conv                        dynamic_timescale                            envelope_mass                                e_thermal                             fe_core_mass                       gradT_excess_alpha                   grav_dark_L_equatorial                        grav_dark_L_polar                grav_dark_Teff_equatorial                     grav_dark_Teff_polar                              h1_czb_mass                            he_core_lgRho                              he_core_lgT                             he_core_mass                              i_rot_total                             kh_timescale                            log_abs_Lgrav                           log_center_Rho                             log_center_T                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                              v_surf_km_s            surf_avg_omega_div_omega_crit                           surf_avg_v_rot                          surf_avg_v_crit                    log_surf_cell_opacity                          log_surf_cell_P                   log_surf_cell_pressure                   log_surf_optical_depth                           mass_conv_core                  max_conv_vel_div_csound                      max_gradT_div_grada                       max_L_rad_div_Ledd                           min_Pgas_div_P                               min_t_eddy                                mx1_bot_r                                mx1_top_r                                mx2_bot_r                                mx2_top_r                   neutron_rich_core_mass                                num_iters                 photosphere_cell_opacity                       photosphere_cell_T                             power_h_burn                            power_he_burn                                star_mdot                              surface_b11                              surface_be9                             surface_ca40                             surface_fe56                             surface_na23                    surface_optical_depth                              surface_s32                             surface_si28                             surface_ti48                   surf_avg_Lrad_div_Ledd                      surf_avg_omega_crit                           surf_avg_omega                    surf_avg_v_div_v_crit                 surf_num_c12_div_num_o16                  surf_r_equatorial_div_r            surf_r_equatorial_div_r_polar                       surf_r_polar_div_r                   total_angular_momentum                            total_mass_h1                           total_mass_he4                          v_wind_Km_per_s                        v_div_csound_surf                             center_omega                             center_gamma                              center_si28                              num_retries 
                                       1                  1.2000000000000000E+000                  1.0000000000000001E-005                  3.7819596978210135E-001                  3.6699258013882403E+000                  3.9078882338817184E-001                 -4.1518970587484594E+000                 -9.8999999999999986E+001                 -4.6071536678127902E+000                 -9.8999999999999986E+001                 -4.6071536678127902E+000                  3.7608569337865552E+000                  7.1184995260767103E-001                  9.2516747309375632E-021                  2.8956919491480069E-005                  2.7207108785800999E-001                  9.9719552556197622E-009                  8.4857019338955602E-031                  2.6555417414416868E-052                  2.7329498276980977E-003                  3.3174558278568981E-005                  4.5910373238633010E-030                  8.0761959671237199E-004                  3.1805962055375493E-006                  3.3424466179825519E-061                  8.5433701894720922E-035                  7.5079583427087810E-003                  2.9753698468088119E-006                  1.6941052428044967E-005                  1.6308010069734448E-037                  1.0040532376209030E-099                  3.9939952210749844E-007                  1.0040532376209030E-099                  1.0040532376209024E-099                  1.6732323210415082E-003                  3.9497278884042798E-043                  3.2715615784305067E-003                  7.1185000409654975E-001                  7.6567771593485941E-042                  2.8956915981650191E-005                  2.7207103921819215E-001                  9.9719533378406972E-009                  6.6360758729629969E-096                  1.0040530892336017E-099                  2.7329493020524184E-003                  3.3174551897894482E-005                  1.0040530893109062E-099                  8.0761944137774163E-004                  3.1805955937931850E-006                  1.0040530892468790E-099                  1.0040530892643453E-099                  7.5079568986552419E-003                  2.9753694192261714E-006                  1.6941049993490504E-005                  1.0040530933644232E-099                  1.0040530934859941E-099                  3.9939946471083487E-007                  1.0040530933560919E-099                  1.0040530933561913E-099                  1.6732320805856544E-003                  1.0040530934211285E-099                  3.2715611082829244E-003                 -4.6071536678134057E+000                 -1.6456090288844504E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -4.5254901919334696E+000                 -2.8351281230964354E+000                 -9.8999999999999986E+001                  4.1819095390539651E-001                  2.3881925089006746E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7494896993133860E-002                  4.1819095390539651E-001                  6.5394867973053550E-002                  3.7494896993133860E-002                  8.2710820217981934E+010                  1.1999999985730501E+000                  2.3881925089006746E+000                  6.3978107891998522E+007                                      662                  1.0610312069952008E+003                  7.1904849644680280E+002                  4.0507268504314489E+001                  0.0000000000000000E+000                  2.3146476623144525E-005                  0.0000000000000000E+000                  3.3733421124385895E+004                  1.2000000000000000E+000                  1.7003480264021281E+048                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7724290967914499E+006                 -9.8999999999999986E+001                 -1.1175028731667852E-001                  6.5866710445650796E+000                  1.4604053659090789E+001                 -1.1175028731667852E-001                  6.5866710445650796E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.5940848343953322E-001                  4.5444274208885105E+000                  4.5444274208885105E+000                 -1.7609125905568127E-001                  0.0000000000000000E+000                  2.7257104673451471E-001                  1.9332120479378094E+000                  2.0326677947698781E-003                  9.9860568695852514E-001                  3.5916495995484991E+002                  4.1819095390539651E-001                  2.3881925089006746E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                                        2                  1.0979726358167889E-001                  4.6768832171642580E+003                  2.4708497216244355E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.6666666666666663E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8534274396130672E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  8.5422000000000042E-001                  3.2648525170049197E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.3213069893207158E-002                  0.0000000000000000E+000                                        0 
                                       2                  1.2000000000000000E+000                  2.1999999999999999E-005                  3.7819602004194330E-001                  3.6700139487296619E+000                  3.9114151327353858E-001                 -4.1514266407957123E+000                 -2.0169009709486737E+001                 -4.6071322855023480E+000                 -9.8999999999999986E+001                 -4.6071322855023480E+000                  3.7608568332668710E+000                  7.1184995260767103E-001                  2.0344553204562278E-020                  2.8956919491480069E-005                  2.7207108785800999E-001                  9.9719552553909012E-009                  1.8667963764487609E-030                  5.8531947447615712E-052                  2.7329498276980977E-003                  3.3174558278568981E-005                  8.4197041585185066E-030                  8.0761959671237199E-004                  3.1805962055375493E-006                  7.0981582622907132E-061                  1.1796380974794445E-034                  7.5079583427087810E-003                  2.9753698468088119E-006                  1.6941052428044967E-005                  2.0168209872217880E-037                  1.0040532376209030E-099                  3.9939952210749844E-007                  1.0040532376209030E-099                  1.0040532376209024E-099                  1.6732323210415082E-003                  8.6894013550831633E-043                  3.2715615784305067E-003                  7.1185000405750909E-001                  1.9914985331653778E-041                  2.8956915984264545E-005                  2.7207103925502796E-001                  9.9719533393231455E-009                  1.7277235458327303E-095                  1.0040530892336015E-099                  2.7329493024587041E-003                  3.3174551902826274E-005                  1.0040530894502966E-099                  8.0761944149780401E-004                  3.1805955942660162E-006                  1.0040530892915951E-099                  1.0040530893434036E-099                  7.5079568997713881E-003                  2.9753694195583426E-006                  1.6941049995381816E-005                  1.0040530933939726E-099                  1.0040530937096326E-099                  3.9939946475542390E-007                  1.0040530933560919E-099                  1.0040530933570798E-099                  1.6732320807724553E-003                  1.0040530935330333E-099                  3.2715611086481639E-003                 -4.6071322855030408E+000                 -1.6404462522073814E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -4.5254901919274140E+000                 -2.8351091374767283E+000                 -9.8999999999999986E+001                  4.1819095390386324E-001                  2.3882099614918677E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7494896993133332E-002                  4.1819095390386324E-001                  6.5394867973053550E-002                  3.7494896993133332E-002                  8.2710820217386826E+010                  1.1999999986199248E+000                  2.3882099614918677E+000                  6.3485492067144781E+007                                      669                  1.0609698080904045E+003                  7.1897536226905117E+002                  4.0507204838485286E+001                  0.0000000000000000E+000                  2.7825615069895205E-005                  0.0000000000000000E+000                  3.3733426980216325E+004                  1.2000000000000000E+000                  1.7003480264068044E+048                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7677425514072040E+006                 -9.8999999999999986E+001                 -1.1175028731216607E-001                  6.5866710445663408E+000                  1.4604053659096561E+001                 -1.1175028731216607E-001                  6.5866710445663408E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.5932068411447180E-001                  4.5443395770682020E+000                  4.5443395770682020E+000                 -1.7609125905568127E-001                  0.0000000000000000E+000                  2.7257977032289049E-001                  1.9339756596064921E+000                  2.0326677958427287E-003                  9.9860568695852747E-001                  3.5908515787962625E+002                  4.1819095390386324E-001                  2.3882099614918677E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                                        2                  1.0981946303516837E-001                  4.6778326340006470E+003                  2.4709713758904238E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.6666666666666663E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8534274396130683E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  8.5422000000000042E-001                  3.2648525170049197E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.3213069893242754E-002                  0.0000000000000000E+000                                        0 
                                       3                  1.2000000000000000E+000                  3.6400000000000004E-005                  3.7819601017400040E-001                  3.6700130534088737E+000                  3.9113791225450251E-001                 -4.1514409691874938E+000                 -9.8999999999999986E+001                 -4.6071066435486694E+000                 -9.8999999999999986E+001                 -4.6071066435486694E+000                  3.7608568530027568E+000                  7.1184995260767103E-001                  3.3642871415522897E-020                  2.8956919491480069E-005                  2.7207108785800999E-001                  9.9719552551162640E-009                  3.0885842112894501E-030                  9.6901551333565699E-052                  2.7329498276980977E-003                  3.3174558278568981E-005                  1.1429001539203030E-029                  8.0761959671237199E-004                  3.1805962055375493E-006                  1.0290735153404670E-060                  1.2886207398726898E-034                  7.5079583427087810E-003                  2.9753698468088119E-006                  1.6941052428044967E-005                  2.0955536793416259E-037                  1.0040532376209030E-099                  3.9939952210749844E-007                  1.0040532376209030E-099                  1.0040532376209024E-099                  1.6732323210415082E-003                  1.4377009516111127E-042                  3.2715615784305067E-003                  7.1185000401722276E-001                  3.9503554426195686E-041                  2.8956915986962300E-005                  2.7207103929303911E-001                  9.9719533408528936E-009                  3.4314975806513977E-095                  1.0040530892336015E-099                  2.7329493028779516E-003                  3.3174551907915424E-005                  1.0040530895971442E-099                  8.0761944162169655E-004                  3.1805955947539360E-006                  1.0040530893614402E-099                  1.0040530894459456E-099                  7.5079569009231439E-003                  2.9753694199011131E-006                  1.6941049997333465E-005                  1.0040530934419058E-099                  1.0040530939404528E-099                  3.9939946480143590E-007                  1.0040530933560917E-099                  1.0040530933601089E-099                  1.6732320809652165E-003                  1.0040530936485080E-099                  3.2715611090250556E-003                 -4.6071066435494226E+000                 -1.6367795867589201E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -4.5254901919201060E+000                 -2.8350863783037399E+000                 -9.8999999999999986E+001                  4.1819095390191696E-001                  2.3881924728030968E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7494896993133332E-002                  4.1819095390191696E-001                  6.5394867973053550E-002                  3.7494896993133332E-002                  8.2710820216669525E+010                  1.1999999985730501E+000                  2.3881924728030968E+000                  6.3981900508677155E+007                                      668                  1.0609704778414111E+003                  7.1897613604492085E+002                  4.0507214906858742E+001                  0.0000000000000000E+000                  3.3383377778043733E-005                  0.0000000000000000E+000                  3.3733425830491171E+004                  1.2000000000000000E+000                  1.7003480264135833E+048                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7677905067783296E+006                 -9.8999999999999986E+001                 -1.1175028730629148E-001                  6.5866710445681473E+000                  1.4604053659104244E+001                 -1.1175028730629148E-001                  6.5866710445681473E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.5932156598401741E-001                  4.5443404792946680E+000                  4.5443404792946680E+000                 -1.7609125905568127E-001                  0.0000000000000000E+000                  2.7266454062805512E-001                  1.9337388463112279E+000                  2.0326677971058533E-003                  9.9860568695852892E-001                  3.5899326733790974E+002                  4.1819095390191696E-001                  2.3881924728030968E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                                        2                  1.0981924003822578E-001                  4.6778229878846651E+003                  2.4711172732175383E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.6666666666666663E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8534274396130689E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  8.5422000000000042E-001                  3.2648525170049197E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.3213069893264515E-002                  0.0000000000000000E+000                                        0 
                                       4                  1.2000000000000000E+000                  5.3680000000000008E-005                  3.7819600158572159E-001                  3.6700101284103166E+000                  3.9112619508371582E-001                 -4.1514629919681427E+000                 -1.9867979713822756E+001                 -4.6070758974065269E+000                 -9.8999999999999986E+001                 -4.6070758974065269E+000                  3.7608568701793148E+000                  7.1184995260767103E-001                  4.9581959885285417E-020                  2.8956919491480069E-005                  2.7207108785800999E-001                  9.9719552547867003E-009                  4.5546092608217247E-030                  1.4294129755676651E-051                  2.7329498276980977E-003                  3.3174558278568981E-005                  1.3641608723705314E-029                  8.0761959671237199E-004                  3.1805962055375493E-006                  1.2689112658082771E-060                  1.3205317971412825E-034                  7.5079583427087810E-003                  2.9753698468088119E-006                  1.6941052428044967E-005                  2.1093257551247076E-037                  1.0040532376209030E-099                  3.9939952210749844E-007                  1.0040532376209030E-099                  1.0040532376209024E-099                  1.6732323210415082E-003                  2.1202139310796383E-042                  3.2715615784305067E-003                  7.1185000398316600E-001                  7.0817710441556590E-041                  2.8956915989242872E-005                  2.7207103932517213E-001                  9.9719533421460813E-009                  6.1611587315497150E-095                  1.0040530892336015E-099                  2.7329493032323660E-003                  3.3174551912217579E-005                  1.0040530897227831E-099                  8.0761944172643015E-004                  3.1805955951664046E-006                  1.0040530894404937E-099                  1.0040530895473406E-099                  7.5079569018967956E-003                  2.9753694201908763E-006                  1.6941049998983316E-005                  1.0040530934977088E-099                  1.0040530941355892E-099                  3.9939946484033239E-007                  1.0040530933560919E-099                  1.0040530933665372E-099                  1.6732320811281673E-003                  1.0040530937461262E-099                  3.2715611093436653E-003                 -4.6070758974073254E+000                 -1.6342683626655077E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -4.5254901919113113E+000                 -2.8350591012025017E+000                 -9.8999999999999986E+001                  4.1819095389958588E-001                  2.3881924338752296E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7494896993133332E-002                  4.1819095389958588E-001                  6.5394867973053550E-002                  3.7494896993133332E-002                  8.2710820215809906E+010                  1.1999999985730501E+000                  2.3881924338752296E+000                  6.3981306816150613E+007                                      668                  1.0609725508414210E+003                  7.1897858565796469E+002                  4.0507223436510074E+001                  0.0000000000000000E+000                  4.0050231463780615E-005                  0.0000000000000000E+000                  3.3733424829861156E+004                  1.2000000000000000E+000                  1.7003480264216220E+048                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7679462366751218E+006                 -9.8999999999999986E+001                 -1.1175028729925116E-001                  6.5866710445703038E+000                  1.4604053659113440E+001                 -1.1175028729925116E-001                  6.5866710445703038E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.5932446918077996E-001                  4.5443433977828560E+000                  4.5443433977828560E+000                 -1.7609125905568127E-001                  0.0000000000000000E+000                  2.7264704917103144E-001                  1.9337153808377345E+000                  2.0326677986328861E-003                  9.9860568695853080E-001                  3.5902410346014705E+002                  4.1819095389958588E-001                  2.3881924338752296E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                                        2                  1.0981850591469952E-001                  4.6777914803822296E+003                  2.4712922236615142E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.6666666666666663E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8534274396130661E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  8.5422000000000042E-001                  3.2648525170049197E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.3213069893292270E-002                  0.0000000000000000E+000                                        0 
                                       5                  1.2000000000000000E+000                  7.4416000000000014E-005                  3.7819599505803003E-001                  3.6700081204378683E+000                  3.9111815013853990E-001                 -4.1514781582741875E+000                 -9.8999999999999986E+001                 -4.6070390368454452E+000                 -9.8999999999999986E+001                 -4.6070390368454452E+000                  3.7608568832346978E+000                  7.1184995260767103E-001                  6.8681698220980936E-020                  2.8956919491480069E-005                  2.7207108785800999E-001                  9.9719552543912269E-009                  6.3136660300642119E-030                  1.9818355095557395E-051                  2.7329498276980977E-003                  3.3174558278568981E-005                  1.5151492505690368E-029                  8.0761959671237199E-004                  3.1805962055375493E-006                  1.4334948726264222E-060                  1.3286484098530074E-034                  7.5079583427087810E-003                  2.9753698468088119E-006                  1.6941052428044967E-005                  2.1113832742594659E-037                  1.0040532376209030E-099                  3.9939952210749844E-007                  1.0040532376209030E-099                  1.0040532376209024E-099                  1.6732323210415082E-003                  2.9392295066581107E-042                  3.2715615784305067E-003                  7.1185000395648124E-001                  1.2096922997633628E-040                  2.8956915991029844E-005                  2.7207103935035032E-001                  9.9719533431593660E-009                  1.0543863293455695E-094                  1.0040530892336015E-099                  2.7329493035100710E-003                  3.3174551915588567E-005                  1.0040530898220062E-099                  8.0761944180849537E-004                  3.1805955954895955E-006                  1.0040530895173145E-099                  1.0040530896365428E-099                  7.5079569026597045E-003                  2.9753694204179235E-006                  1.6941050000276061E-005                  1.0040530935530885E-099                  1.0040530942884817E-099                  3.9939946487081001E-007                  1.0040530933560919E-099                  1.0040530933768703E-099                  1.6732320812558508E-003                  1.0040530938226153E-099                  3.2715611095933132E-003                 -4.6070390368462739E+000                 -1.6326344376184903E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -4.5254901919007633E+000                 -2.8350264174287103E+000                 -9.8999999999999986E+001                  4.1819095389674377E-001                  2.3881924036210398E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7494896993133332E-002                  4.1819095389674377E-001                  6.5394867973053550E-002                  3.7494896993133332E-002                  8.2710820214778839E+010                  1.1999999985730501E+000                  2.3881924036210398E+000                  6.3980913891758606E+007                                      668                  1.0609739769087337E+003                  7.1898026938185001E+002                  4.0507229686275871E+001                  0.0000000000000000E+000                  4.8081161919395050E-005                  0.0000000000000000E+000                  3.3733424069312503E+004                  1.2000000000000000E+000                  1.7003480264316668E+048                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7680531707833083E+006                 -9.8999999999999986E+001                 -1.1175028729066133E-001                  6.5866710445729870E+000                  1.4604053659124716E+001                 -1.1175028729066133E-001                  6.5866710445729870E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.5932646179945802E-001                  4.5443454021637981E+000                  4.5443454021637981E+000                 -1.7609125905568127E-001                  0.0000000000000000E+000                  2.7264288281572252E-001                  1.9336996870760805E+000                  2.0326678004486932E-003                  9.9860568695853247E-001                  3.5902981685886232E+002                  4.1819095389674377E-001                  2.3881924036210398E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                                        2                  1.0981800204943486E-001                  4.6777698510268638E+003                  2.4715019824487341E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.6666666666666663E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8534274396130672E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  8.5422000000000042E-001                  3.2648525170049197E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.3213069893318666E-002                  0.0000000000000000E+000                                        0 
